187,Волочиск,29252
187,Волочиский район,24792
187,Волчанск,27300
187,Волчанский район,24752
187,Волынская область,20550
187,Вольногорск,24863
187,Вольнянск,27312
187,Вольнянский район,24466
187,Ворожба,27318
149,Вороновский район,102119
159,Восточно-Казахстанская область,29408
187,Врадиевский район,24617
149,Высокое,33001
187,Высокопольский район,24777
187,Вышгород,27346
187,Вышгородок,27347
187,Вышгородский район,24504
187,Гадяч,28752
187,Гадячский район,24656
187,Гайворон,28753
187,Гайворонский район,24524
187,Гайсин,28754
187,Гайсинский район,24375
187,Галич,28755
187,Галичский район,24485
149,Ганцевичи,26947
149,Ганцевичский район,102083
187,Геническ,29128
187,Генический район,24778
187,Герца,28679
187,Герцаевский район,24853
187,Глиняны,28685
187,Глобино,28681
187,Глобинский район,24657
149,Глубокое,26025
149,Глубокский район,102180
149,Глусский район,102137
187,Глухов,28682
187,Глуховский район,24713
187,Глыбокский район,24854
187,Гнивань,28690
187,Голая Пристань,28700
187,Голованевский район,24525
187,Голопристаньский район,24779
149,Гомель,155
149,Гомельская область,29631
149,Гомельский район,102099
149,Горецкий район,102138
149,Горки,26774
187,Горловка,21774
187,Горностаевский район,24780
187,Горняк,29146
187,Городенка,28707
187,Городенковский район,24486
187,Городище,28716
187,Городищенский район,24810
187,Городня,28710
187,Городнянский район,24834
149,Городок,102241
187,Городок (Городокский район),28712
187,Городок (Городоцкий район),28713
187,Городокский район,24579
149,Городокский район,102181
187,Городоцкий район,24793
187,Горохов,28717
187,Гороховский район,24562
187,Горское,27052
187,Гощанский район,24682
187,Гребенка,28723
187,Гребенковский район,24658
187,Гримайлов,28728
149,Гродненская область,29634
149,Гродненский район,102120
149,Гродно,10274
187,Гуляйполе,28742
187,Гуляйпольский район,24467
187,Гусятин,28747
187,Гусятинский район,24731
149,Давид-Городок,102228
187,Дарахов,27569
187,Дашава,27571
187,Двуречанский район,24753
187,Дебальцево,24871
187,Девладово,27485
187,Демидовский район,24683
187,Деражня,27497
187,Деражнянский район,24794
187,Дергачевский район,24754
187,Дергачи,27496
159,Державинск,29424
187,Дзержинск,24872
149,Дзержинск,26018
149,Дзержинский район,102159
187,Диканьский район,24659
187,Димитров,27561
149,Дисна,101618
187,Днепродзержинск,21775
187,Днепропетровск,141
187,Днепропетровская область,20537
187,Днепропетровский район,24402
187,Днепрорудное,27506
187,Добровеличковский район,24526
187,Добромиль,27510
187,Доброполье,27511
187,Добропольский район,24426
149,Добруш,102233
149,Добрушский район,102100
187,Докучаевск,27517
149,Докшицкий район,102182
149,Докшицы,26657
187,Долина,27520
187,Долинская,27524
187,Долинский район (Ивано-Франковская область),24487
187,Долинский район (Кировоградская область),24527
187,Доманёвский район,24618
187,Донецк,142
187,Донецкая область,20536
187,Драбовский район,24811
149,Дрибинский район,102139
149,Дрогичин,33011
149,Дрогичинский район,102084
187,Дрогобыч,27532
187,Дрогобычский район,24580
187,Дружба (Теребовлянский район),27536
187,Дружба (Ямпольский район),27535
187,Дружковка,24873
187,Дубенский район,24684
187,Дубляны,27540
187,Дубно,27542
149,Дубровенский район,102183
187,Дубровица,27548
187,Дубровицкий район,24685
149,Дубровно,102242
187,Дунаев,27550
187,Дунаевецкий район,24795
187,Дунаевцы,27551
149,Дятлово,26014
149,Дятловский район,102121
187,Еланецкий район,24619
149,Ельск,102234
149,Ельский район,102101
187,Емильчинский район,24445
187,Енакиево,24874
159,Ерейментау,29426
159,Есик,29451
159,Есиль,29427
149,Жабинка,101661
149,Жабинковский район,102085
159,Жамбылская область,29409
159,Жанаозен,29577
159,Жанатас,29508
159,Жаркент,29453
187,Жашков,28614
187,Жашковский район,24812
187,Ждановка,103552
159,Жезказган,10308
187,Желтые Воды,24865
159,Жетысай,29617
187,Жидачов,28612
187,Жидачовский район,24581
159,Житикара,29555
149,Житковичи,33027
149,Житковичский район,102102
187,Житомир,10343
187,Житомирская область,20547
187,Житомирский район,24446
149,Жлобин,26966
149,Жлобинский район,102103
187,Жмеринка,28590
187,Жмеринский район,24376
187,Жовтневый район,24620
149,Жодино,26034
187,Жолква,29203
187,Жолковский район,24582
187,Завалов,27465
159,Зайсан,29491
187,Закарпатская область,20530
187,Залещики,27468
187,Залещикский район,24732
159,Западно-Казахстанская область,29410
187,Запорожская область,20539
187,Запорожский район,24468
187,Запорожье,960
187,Заречненский район,24686
149,Заславль,26753
187,Заставна,27482
187,Заставновский район,24855
187,Зачепиловский район,24755
187,Збараж,27433
187,Збаражский район,24733
187,Зборов,27432
187,Зборовский район,24734
187,Звенигородка,27434
187,Звенигородский район,24813
187,Згуровский район,24506
187,Здолбунов,27435
187,Здолбуновский район,24687
187,Зеленодольск,27437
149,Зельва,101682
149,Зельвенский район,102122
187,Зеньков,27440
187,Зеньковский район,24660
187,Зимогорье,27454
187,Змиевский район,24756
187,Змиёв,27441
187,Знаменка,27443
187,Знаменский район,24528
187,Золотники,27446
187,Золотое,27003
187,Золотой Поток,27447
187,Золотоносский район,24814
187,Золотоноша,27448
187,Золочев,27444
187,Золочевский район (Львовская область),24583
187,Золочевский район (Харьковская область),24757
187,Зоринск,27450
187,Зугрэс,27004
159,Зыряновск,29492
187,Иваничевский район,24563
187,Иванковский район,24507
187,Ивано-Франковск,10345
187,Ивано-Франковская область,20532
149,Иваново,102223
149,Ивановский район,102086
187,Ивановский район (Одесская область),24637
187,Ивановский район (Херсонская область),24781
149,Ивацевичи,26938
149,Ивацевичский район,102087
149,Ивенец,114840
149,Ивье,102215
149,Ивьевский район,102123
187,Измаил,28655
187,Измаильский район,24638
187,Изюм,28658
187,Изюмский район,24758
187,Изяслав,28659
187,Изяславский район,24796
187,Иловайск,27049
187,Ильинецкий район,24377
187,Ильинцы,28662
187,Ильичевск,24901
187,Ирмино,106010
187,Ирпень,24883
187,Иршава,28668
187,Иршавский район,24601
187,Ичня,28654
187,Ичнянский район,24835
187,Кагарлык,27820
187,Кагарлыцкий район,24508
159,Казалинск,21446
187,Казанковский район,24621
187,Казатин,27764
187,Казатинский район,24379
187,Каланчакский район,24782
149,Калинковичи,102235
149,Калинковичский район,102104
187,Калиновка,27769
187,Калиновский район,24378
187,Калуш,27768
187,Калушский район,24488
149,Каменец,102224
187,Каменец-Подольский,27784
187,Каменец-Подольский район,24797
149,Каменецкий район,102088
187,Каменка,27792
187,Каменка-Бугская,27793
187,Каменка-Бугский район,24584
187,Каменка-Днепровская,27794
187,Каменский район,24815
187,Каменско-Днепровский район,24469
187,Камень-Каширский,27800
187,Камень-Каширский район,24564
159,Кандыагаш,29440
187,Канев,27805
187,Каневский район,24816
159,Капчагай,29456
159,Караганда,164
159,Карагандинская область,29411
159,Каражал,29542
159,Каратау,29509
187,Карловка,27810
187,Карловский район,24661
159,Каскелен,29458
187,Катеринопольский район,24817
187,Катюжанка,27818
187,Каховка,27819
187,Каховский район,24783
187,Кегичевский район,24759
187,Кельменецкий район,24856
159,Кентау,29619
187,Киверцы,27742
187,Киверцывский район,24565
187,Киев,143
187,Киево-Святошинский район,24509
187,Киевская область,20544
187,Килийский район,24639
187,Килия,27744
187,Кировоград,20221
187,Кировоградская область,20548
187,Кировоградский район,24529
187,Кировск,24887
149,Кировск,102210
149,Кировский район,102140
187,Кировское (Днепропетровский район),27751
187,Кировское (Донецкая область),24875
187,Кицманский район,24857
187,Кицмань,27743
149,Клецк,102205
149,Клецкий район,102160
149,Климовичи,26006
149,Климовичский район,102141
149,Кличев,26864
149,Кличевский район,102142
187,Кобеляки,27595
187,Кобелякский район,24662
149,Кобрин,26010
149,Кобринский район,102089
187,Ковалевка,27603
187,Ковель,27598
187,Ковельский район,24566
187,Кодра,27613
187,Кодыма,27614
187,Кодымский район,24640
187,Козелецкий район,24836
187,Козельщинский район,24663
187,Козлов,27607
187,Козова,27608
187,Козовский район,24735
159,Кокшетау,20809
187,Коломакский район,24760
187,Коломыйский район,24489
187,Коломыя,27619
187,Комарно,27625
187,Коминтерновский район,24641
187,Компанеевский район,24530
187,Комсомольск,24902
187,Комсомольское,27627
187,Конотоп,20553
187,Конотопский район,24714
187,Константиновка,27637
187,Константиновский район,24427
149,Копыль,102200
149,Копыльский район,102161
187,Копычинцы,27646
149,Кореличский район,102124
187,Корец,27651
187,Корецкий район,24688
149,Кормянский район,102105
187,Короп,27656
187,Коропец,27657
187,Коропский район,24837
187,Коростенский район,24447
187,Коростень,27658
187,Коростышев,27659
187,Коростышевский район,24448
187,Корсунь-Шевченковский,27663
187,Корсунь-Шевченковский район,24818
187,Корюковка,27660
187,Корюковский район,24838
187,Косов,27669
187,Косовский район,24490
149,Коссово,102229
159,Костанай,10295
159,Костанайская область,29412
187,Костополь,27670
187,Костопольский район,24689
149,Костюковичи,26887
149,Костюковичский район,102146
187,Котелевский район,24664
187,Котовск,27665
187,Котовский район,24642
187,Краматорск,20554
187,Красилов,27713
187,Красиловский район,24798
187,Красноармейск,27704
187,Красноармейский район,24428
187,Красногоровка,27701
187,Красноград,27703
187,Красноградский район,24761
187,Краснодон,27687
187,Краснодонский район,24546
187,Краснокутск,27692
187,Краснокутский район,24762
187,Краснолиманский район,24429
187,Красноокнянский район,24643
187,Краснопольский район,24715
149,Краснопольский район,102143
187,Красный Лиман,27711
187,Красный Луч,24888
187,Кременец,27671
187,Кременецкий район,24736
187,Кременная,27672
187,Кременский район,24547
187,Кременчуг,21609
187,Кременчугский район,24665
187,Кривой Рог,10347
187,Кривоозерский район,24622
187,Криворожский район,24403
187,Криничанский район,24404
149,Кричев,26015
149,Кричевский район,102144
187,Кролевец,27675
187,Кролевецкий район,24716
149,Круглянский район,102145
149,Крупки,26022
149,Крупский район,102162
187,Крыжопольский район,24380
187,Кузнецовск,24903
187,Куйбышевский район,24470
187,Куликовский район,24839
159,Кульсары,29476
187,Купянск,27728
187,Купянский район,24763
187,Курахово,27732
159,Курчатов,29496
187,Куряны,27731
159,Кызылорда,21050
159,Кызылординская область,29413
187,Ладыжин,27894
187,Лановецкий район,24737
187,Лановцы,27900
187,Лебедин,27822
187,Лебединский район,24717
187,Левков,27824
149,Лельчицкий район,102106
159,Ленгер,29620
149,Лепель,26659
149,Лепельский район,102184
187,Летичевский район,24799
149,Лида,21144
149,Лидский район,102125
149,Лиозненский район,102185
187,Липовец,27866
187,Липовецкий район,24381
187,Липоводолинский район,24718
159,Лисаковск,29562
187,Лисичанск,24889
187,Литинский район,24382
187,Литятин,27870
149,Логойск,26002
149,Логойский район,102163
149,Лоевский район,102107
187,Лозовая,27838
187,Лозовский район,24764
187,Локачинский район,24567
187,Лохвица,27842
187,Лохвицкий район,24666
187,Лубенский район,24667
187,Лубны,27844
187,Луганск,222
187,Луганская область,20540
187,Лугинский район,24449
149,Лунинец,102225
149,Лунинецкий район,102090
187,Лутугино,27851
187,Лутугинский район,24548
187,Луцк,20222
187,Луцкий район,24568
187,Лысянский район,24819
187,Львов,144
187,Львовская область,20529
149,Любанский район,102164
149,Любань,26955
187,Любарский район,24450
187,Любашёвский район,24644
187,Любешовский район,24569
187,Любомль,27876
187,Любомльский район,24570
187,Люботин,27877
149,Ляховичи,102226
149,Ляховичский район,102091
187,Магдалиновский район,24405
187,Макаровский район,24510
187,Макеевка,24876
159,Макинск,29432
187,Максимовка,27986
187,Малая Виска,29094
187,Малин,27989
187,Малинский район,24451
187,Маловисковский район,24531
149,Малорита,101528
149,Малоритский район,102092
159,Мамлютка,29600
159,Мангистауская область,29414
187,Маневичский район,24571
187,Маньковский район,24820
187,Марганец,24866
187,Мариуполь,10366
187,Марковский район,24549
149,Марьина Горка,26855
187,Марьинка,28004
187,Марьинский район,24431
159,Махамбет,29478
187,Машевский район,24668
187,Межгорский район,24602
187,Межевский район,24406
187,Мелитополь,10367
187,Мелитопольский район,24471
187,Меловский район,24550
187,Мельница-Подольская,27911
187,Мена,27912
187,Менский район,24840
187,Мерефа,27913
149,Микашевичи,102230
187,Микулинцы,27944
149,Минск,157
149,Минская область,29630
149,Минский район,102197
187,Миньковцы,27945
149,Миорский район,102186
149,Миоры,21271
187,Миргород,21273
187,Миргородский район,24669
187,Мироновка,27955
187,Мироновский район,24511
187,Миусинск,106008
187,Михайловский район,24472
187,Млиновский район,24690
187,Млыновцы (Зборовский район),27918
187,Млыновцы (Кременецкий район),27919
149,Могилёв,158
187,Могилёв-Подольский,27932
187,Могилёв-Подольский район,24383
149,Могилёвская область,29629
149,Могилёвский район,102147
149,Мозырский район,102108
149,Мозырь,21274
149,Молодечненский район,102165
149,Молодечно,26001
187,Молодогвардейск,27924
187,Молочанск,27921
187,Монастыриска,27927
187,Монастыриский район,24738
187,Монастырище,27925
187,Монастырищенский район,24821
187,Моршин,27929
187,Моспино,27017
187,Мостиска,27937
187,Мостиский район,24586
149,Мостовский район,102126
149,Мосты,26007
149,Мстиславль,26779
149,Мстиславский район,102148
187,Мукачево,20555
187,Мукачевский район,24603
187,Мурованокуриловецкий район,24384
159,Мырзакент,29621
149,Мядель,26024
149,Мядельский район,102166
187,Надворная,28174
187,Надворнянский район,24491
149,Наровля,102238
149,Наровлянский район,102109
187,Народичский район ,24452
187,Недригайловский район,24719
187,Нежин,29053
187,Нежинский район,24841
187,Немиров,28029
187,Немировский район,24385
149,Несвиж,26013
149,Несвижский район,102167
187,Нетешин,24905
187,Нехаевка,28033
187,Нижнесерогозский район,24784
187,Николаев (Николаевская область),148
187,Николаев (Николаевский район),29202
187,Николаевка,104640
187,Николаевская область,20543
187,Николаевский район (Львовская область),24585
187,Николаевский район (Николаевская область),24623
187,Николаевский район (Одесская область),24645
187,Никополь,21773
187,Никопольский район,24407
187,Новая Каховка,24904
187,Новая Одесса,28130
187,Новгород-Северский,28119
187,Новгород-Северский район,24842
187,Новгородковский район,24532
187,Новоазовск,28096
187,Новоазовский район,24432
187,Новоайдарский район,24551
187,Новоархангельский район,24533
187,Новобугский район,24624
187,Нововодолагский район,24765
187,Нововолынск,24895
187,Нововоронцовский район,24785
187,Новоград-Волынский,28092
187,Новоград-Волынский район,24453
187,Новогродовка,27026
149,Новогрудок,26836
149,Новогрудский район,102127
187,Новоднестровск,29243
187,Новодружеск,27022
149,Новолукомль,102244
187,Новомиргород,28052
187,Новомиргородский район,24534
187,Новомосковск,28051
187,Новомосковский район,24408
187,Новониколаевский район,24473
187,Новоодесский район,24625
149,Новополоцк,26030
187,Новопсковский район,24552
187,Новосанжарский район,24670
187,Новоселица,28118
187,Новоселицкий район,24858
187,Новотроицкий район,24786
187,Новоукраинка,28084
187,Новоукраинский район,24535
187,Новоушицкий район,24800
187,Новояворовск,29201
187,Новый Буг,28122
187,Новый Роздол,28124
187,Носовка,28138
187,Носовский район,24843
187,Обухов,28183
187,Обуховский район,24512
187,Овидиопольский район,24646
187,Овруч,28185
187,Овручский район ,24454
187,Одесса,145
187,Одесская область,20541
149,Октябрьский район,102110
187,Олевск,28199
187,Олевский район,24455
187,Ольшанский район,24523
187,Онуфриевский район,24538
187,Оратовский район,24386
187,Орджоникидзе,24867
187,Орехов,28221
187,Ореховский район,24474
187,Оржицкий район,24671
149,Орша,10276
149,Оршанский район,102187
149,Осиповичи,26012
149,Осиповичский район,102149
149,Островец,101481
149,Островецкий район,102129
187,Острог,28238
187,Острожский район,24691
187,Остёр,28237
187,Очаков,28190
187,Очаковский район,24626
149,Ошмянский район,102128
149,Ошмяны,26736
187,Павлоград,28401
187,Павлоградский район,24409
159,Павлодар,190
159,Павлодарская область,29415
187,Первомайск (Луганская область),24890
187,Первомайск (Николаевская область),28250
187,Первомайский,28257
187,Первомайский район (Николаевская область),24627
187,Первомайский район (Харьковская область),24766
187,Перевальск,28259
187,Перевальский район,24553
187,Перемышлянский район,24587
187,Перемышляны,28263
187,Перечин,28260
187,Перечинский район,24604
187,Перещепино,28268
187,Переяслав-Хмельницкий,28267
187,Переяслав-Хмельницкий район,24513
187,Першотравенск,24868
187,Першотравневый район,101380
187,Песчанский район,24387
149,Петриков,26032
187,Петриковский район,24410
149,Петриковский район,102111
187,Петровский район,24539
187,Петровское,27036
159,Петропавловск,10298
187,Петропавловский район,24411
187,Печенежский район,24767
187,Пивденное,28394
149,Пинск,21510
149,Пинский район,102093
187,Пирятин,28396
187,Пирятинский район,24672
187,Погребище,28362
187,Погребищенский район,24388
187,Подволочиский район,24739
187,Подгаецкий район,24740
187,Подгайцы,28328
187,Подгородное,28326
187,Покошичи,28331
187,Покровский район,24412
187,Полесский район,24514
187,Пологи,28340
187,Пологивский район,24475
187,Полонное,28339
187,Полонский район,24801
149,Полоцк,10275
149,Полоцкий район,102188
187,Полтава,964
187,Полтавская область,20549
187,Полтавский район,24673
187,Помошная,28344
187,Понорница,28345
187,Попасная,28355
187,Попаснянский район,24554
187,Попельнянский район,24456
149,Поставский район,102189
149,Поставы,26026
187,Почаев,28320
187,Приазовский район,24476
187,Прибужаны,28372
187,Приволье,106009
187,Прилуки,28381
187,Прилукский район,24844
187,Приморск,28382
187,Приморский район,24477
159,Приозёрск,29544
187,Припять,29082
149,Пружанский район,102094
149,Пружаны,26929
187,Пустомытовский район,24588
187,Пустомыты,28393
187,Путивль,28387
187,Путивльский район,24721
187,Путилский район,24859
149,Пуховичский район,102168
187,Пятихатки,28398
187,Пятихатский район,24413
187,Рава-Русская,28446
187,Радехов,28452
187,Радеховский район,24589
187,Радивилов,29247
187,Радивиловский район,24692
187,Радомышль,28453
187,Радомышльский район,24457
187,Раздельная,29115
187,Раздельнинский район,24648
187,Ракитнянский район,24515
187,Ратновский район,24572
187,Рахов,28465
187,Раховский район,24605
187,Рени,28411
187,Ренийский район,24647
187,Репкинский район,24845
149,Речица,26008
149,Речицкий район,102112
187,Решетиловский район,24674
187,Ржищев,28441
159,Риддер,29498
187,Ровенская область,20534
187,Ровенский район,24693
187,Ровеньки,24891
187,Ровно,10355
187,Рогатин,28429
187,Рогатинский район,24492
149,Рогачёв,26027
149,Рогачёвский район,102113
187,Родинское,28418
187,Рожище,28426
187,Рожищенский район,24573
187,Рожнятовский район,24493
187,Розовский район,24478
187,Рокитновский район,24694
187,Романовский район,24444
187,Роменский район,24722
187,Ромны,29288
149,Россонский район,102190
187,Рубежное,24892
187,Рудки,28434
159,Рудный,10300
187,Ружинский район,24458
187,Савранский район,24649
187,Сальково,29034
187,Самбор,29036
187,Самборский район,24590
159,Сарань,29545
187,Саратский район,24650
159,Сарканд,29464
187,Сарненский район,24695
187,Сарны,29041
159,Сарыагаш,29622
159,Сатпаев,29546
187,Сахновщинский район,24768
187,Свалява,28910
187,Свалявский район,24606
187,Сватово,28911
187,Сватовский район,24555
187,Свердловск,28903
187,Свердловский район,24556
187,Светловодск,28904
187,Светловодский район,24540
149,Светлогорск,26004
149,Светлогорский район,102114
187,Светлодарск,100982
149,Свислочский район,102130
149,Свислочь,102217
187,Святогорск,101475
159,Северо-Казахстанская область,29416
187,Северодонецк,24893
187,Селидово,24877
159,Семей,165
187,Семеновка (Семеновский район),28918
187,Семеновский район (Полтавская область),24675
187,Семеновский район (Черниговская область),24846
187,Семёновка,28924
149,Сенненский район,102191
149,Сенно,26668
159,Сергеевка,29604
159,Серебрянск,29501
187,Середина-Буда,28927
187,Середина-Будский район,24723
187,Синельниково,29024
187,Синельниковский район,24414
187,Скадовск,28934
187,Скадовский район,24787
187,Скала-Подольская,28935
187,Скалат,28936
187,Сквира,28930
187,Сквирский район,24516
149,Скидель,102218
187,Сколе,28932
187,Сколевский район,24591
149,Славгород,26878
149,Славгородский район,102150
187,Славута,28940
187,Славутич,24884
187,Славутский район,24802
187,Славяносербский район,24557
187,Славянск,28944
187,Славянский район,24434
149,Слоним,26005
149,Слонимский район,102131
149,Слуцк,26951
149,Слуцкий район,102169
187,Смела,28948
187,Смелянский район,24822
149,Смолевичи,101766
149,Смолевичский район,102175
149,Сморгонский район,102132
149,Сморгонь,26017
187,Снежное,24878
187,Снигиревский район,24628
187,Снигирёвка,29139
187,Снятын,29233
187,Снятынский район,24494
187,Сокаль,28958
187,Сокальский район,24592
187,Сокирянский район,24860
187,Сокиряны,28957
187,Соледар,28959
149,Солигорск,26003
149,Солигорский район,102170
187,Солонянский район,24415
187,Сосницкий район,24847
187,Сосновка,27068
187,Софиевский район,24416
187,Сребнянский район,24848
187,Ставищенский район,24517
187,Станично-Луганский район,24558
187,Старобельск,28997
187,Старобельский район,24559
187,Старобешевский район,24435
187,Старовыжевский район,24574
149,Стародорожский район,102171
187,Староконстантинов,28999
187,Староконстантиновский район,24803
187,Старосамборский район,24593
187,Старосинявский район,24804
149,Старые Дороги,102201
187,Старый Самбор,29005
187,Стаханов,24894
187,Стебник,28975
159,Степногорск,29433
159,Степняк,29434
149,Столбцовский район,102172
149,Столбцы,26846
149,Столин,101405
149,Столинский район,102095
187,Сторожинец,28983
187,Сторожинецкий район,24861
187,Стрый,28992
187,Стрыйский район,24594
187,Судовая Вишня,29013
187,Сумская область,20552
187,Сумской район,24724
187,Сумы,965
187,Суходольск,29017
187,Таврийск,27043
159,Тайынша,29607
187,Талалаевский район,24849
159,Талгар,29466
159,Талдыкорган,10303
187,Тальновский район,24823
187,Тальное,28518
159,Тараз,21094
187,Тараща,28525
187,Таращанский район,24518
187,Тарутинский район,24651
187,Татарбунарский район,24652
187,Татарбунары,29116
159,Текели,29467
187,Тельмановский район,24436
159,Темир,21095
159,Темиртау,35393
187,Теофипольский район,24805
187,Тепликский район,24389
187,Теплодар,27042
187,Теребовля,28469
187,Теребовлянский район,24741
187,Терновка,24869
187,Тернополь,10357
187,Тернопольская область,20531
187,Тернопольский район,24742
187,Тетиев,28476
187,Тетиевский район,24519
187,Тлумач,28479
187,Тлумачский район,24496
187,Токи,28481
187,Токмак,28480
187,Токмацкий район,24479
149,Толочин,26766
149,Толочинский район,102192
187,Толстое (Гусятинский район),28482
187,Толстое (Залещикский район),28483
187,Томаковский район,24417
187,Томашпольский район,24391
187,Торез,24879
187,Троицкий район,24560
187,Тростянец,28495
187,Тростянецкий район (Винницкая область),24392
187,Тростянецкий район (Сумская область),24725
187,Трускавец,24897
187,Тульчин,28503
187,Тульчинский район,24393
187,Турийский район,24575
187,Турка,28506
159,Туркестан,21106
187,Турковский район,24595
149,Туров,26028
187,Тывровский район,24390
187,Тысменица,28514
187,Тысменицкий район,24495
